latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
0.04858,109.3416,343.51,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,302.19,45.77,D
0.04944,109.30266,337.32,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,289.33,3.63,D
0.04947,109.3697,334.08,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,300.94,4.82,D
0.05085,109.3342,347.45,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,297.84,10.05,D
0.05102,109.313,345.85,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,300.36,5.3,D
0.05138,109.33765,356.28,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,301.77,10.05,D
0.05959,109.34702,356.47,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,306.36,21.11,D
0.06291,109.34651,341.46,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,299.51,6.09,D
0.06604,109.30018,351.84,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,297.53,5.67,D
0.06851,109.29881,345.2,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,302.65,30.94,D
0.06903,109.30225,349.43,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,299.62,16.73,D
0.07235,109.30176,367,0.38,0.36,2026-01-30,612,N,VIIRS,h,2.0NRT,296.5,16.73,D
0.07251,109.28057,330.54,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,296.68,3.72,D
0.07304,109.28403,332.16,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,295.23,3.72,D
0.07604,109.43267,333.07,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,298.52,5.72,D
0.08599,109.43118,330.57,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,297.09,4.46,D
0.08894,109.82861,332.06,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,296.15,3.15,D
0.10355,109.41697,345.35,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,299.64,7.84,D
0.10407,109.42041,351.52,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,300.22,7.84,D
0.1046,109.42386,335.33,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,299.64,6.47,D
0.13906,109.84573,336.71,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,301.59,7.75,D
0.14626,109.25182,354.06,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,291.75,8.88,D
0.15342,109.25427,330.32,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,297.47,7.74,D
0.15954,109.24982,332.39,0.39,0.36,2026-01-30,612,N,VIIRS,l,2.0NRT,302.66,4.68,D
0.16007,109.25327,341.48,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,302.14,6.9,D
0.16059,109.25672,340.03,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,301.89,6.9,D
0.16391,109.25622,339.32,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,301.82,8.19,D
0.17026,109.43159,346.31,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,302.62,13.55,D
0.18217,109.53192,344.93,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,303.05,34.09,D
0.18549,109.53142,331,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,298.78,4.92,D
0.19063,109.72076,331.91,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,296.17,2.44,D
0.21747,109.60758,341.33,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,296.46,3.55,D
0.23585,109.19524,339.11,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,301.71,3.94,D
0.23917,109.19475,339.13,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,301.92,3.94,D
0.23973,109.6211,336.75,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,298.32,3.82,D
0.24703,110.0013,337.96,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,297.6,3.07,D
0.2779,109.47102,330.87,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,296.25,7.78,D
0.28122,109.47051,335.76,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,293.88,7.78,D
0.33641,109.16866,335.26,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,298.3,4.47,D
0.33974,109.16815,337.75,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,299.55,6.71,D
0.34055,109.06192,350.51,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,303.52,8.24,D
0.34108,109.06538,331.31,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,300.65,8.24,D
0.37111,109.13091,340.1,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,297.85,5.32,D
0.37226,111.41083,340.58,0.41,0.37,2026-01-30,612,N,VIIRS,n,2.0NRT,297.71,4.31,D
0.37615,109.98116,335.11,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,300.23,7.01,D
0.40949,109.02608,334.11,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,301.71,5.39,D
0.41281,109.02557,348.86,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,301.76,5.6,D
0.42385,109.03099,335.08,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,300.24,9.14,D
0.42453,109.01318,330.65,0.39,0.36,2026-01-30,612,N,VIIRS,l,2.0NRT,303.09,7.54,D
0.42506,109.01664,349.15,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,303.79,7.54,D
0.42786,109.01267,351.21,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,303.92,7.54,D
0.42839,109.01614,344.92,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,302.81,7.54,D
0.42891,109.01961,339.28,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,301.51,6.4,D
0.43224,109.0191,355.25,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,306.21,25.56,D
0.44042,109.78365,336.97,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,297.53,4.85,D
0.46352,111.09393,331.25,0.4,0.37,2026-01-30,612,N,VIIRS,n,2.0NRT,296.71,1.87,D
0.46543,110.43929,334.43,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,297.05,2.3,D
0.50851,112.79999,332.52,0.47,0.4,2026-01-30,612,N,VIIRS,n,2.0NRT,293.78,6.99,D
0.51057,109.00346,331.18,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,296.04,7.56,D
0.5111,109.00692,355.66,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,302.5,27.96,D
0.51442,109.00642,350.98,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,296.79,27.96,D
0.54375,109.5948,336.85,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,300.83,5.64,D
0.54586,110.97038,334.4,0.4,0.37,2026-01-30,612,N,VIIRS,n,2.0NRT,295.07,4.15,D
0.5498,110.76892,333,0.4,0.37,2026-01-30,612,N,VIIRS,n,2.0NRT,296,2.43,D
0.55555,108.98605,348.39,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,301.75,19.59,D
0.55607,108.98951,353.3,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,302.1,19.59,D
0.56081,110.04013,333.49,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,298.62,2.41,D
0.62852,109.37685,331.46,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,295.95,1.58,D
0.65767,109.70055,333.29,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,298.75,2.13,D
0.72501,109.07931,334.86,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,300.91,4.91,D
0.77887,112.51852,331.51,0.46,0.39,2026-01-30,612,N,VIIRS,n,2.0NRT,295.18,6.97,D
0.80466,108.93571,338.22,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,299.01,3.43,D
0.88149,111.41241,333.96,0.41,0.37,2026-01-30,612,N,VIIRS,n,2.0NRT,298.68,25.02,D
0.94592,112.11959,330.53,0.44,0.38,2026-01-30,612,N,VIIRS,n,2.0NRT,296.83,4.87,D
0.94946,112.11906,330.37,0.44,0.38,2026-01-30,612,N,VIIRS,n,2.0NRT,297.08,3.43,D
0.953,112.11852,332.85,0.44,0.38,2026-01-30,612,N,VIIRS,n,2.0NRT,297.64,3.43,D
0.99523,111.15024,333.97,0.41,0.37,2026-01-30,612,N,VIIRS,n,2.0NRT,296.92,5.9,D
1.01082,104.80635,333.99,0.56,0.43,2026-01-30,612,N,VIIRS,n,2.0NRT,294.85,16.81,D
1.02521,111.78468,337.91,0.43,0.38,2026-01-30,612,N,VIIRS,n,2.0NRT,297.78,6.21,D
1.0258,103.86952,352.27,0.42,0.46,2026-01-30,612,N,VIIRS,n,2.0NRT,294.89,11.23,D
1.09309,104.27654,331.12,0.4,0.44,2026-01-30,612,N,VIIRS,n,2.0NRT,295.38,2.45,D
1.09718,104.27594,343.1,0.4,0.44,2026-01-30,612,N,VIIRS,n,2.0NRT,296.76,9.74,D
1.19427,110.62605,338.41,0.4,0.37,2026-01-30,612,N,VIIRS,n,2.0NRT,295.76,4.53,D
1.19764,110.62555,353.34,0.4,0.37,2026-01-30,612,N,VIIRS,n,2.0NRT,296.24,16.21,D
1.36784,109.12624,335.91,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,300.05,25.11,D
1.55222,110.26987,333.26,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,296.4,4.47,D
1.58021,103.80209,342.89,0.42,0.45,2026-01-30,612,N,VIIRS,n,2.0NRT,295,4.4,D
2.31564,102.14732,332.4,0.53,0.5,2026-01-30,612,N,VIIRS,n,2.0NRT,291.57,3.95,D
1.94796,98.59673,327.78,0.47,0.64,2026-01-30,614,N,VIIRS,n,2.0NRT,284.48,2.1,D
2.209,98.13571,326.47,0.5,0.66,2026-01-30,614,N,VIIRS,n,2.0NRT,289.34,2.69,D
4.55482,103.45804,339.66,0.4,0.44,2026-01-30,614,N,VIIRS,n,2.0NRT,298.37,5.51,D
4.6606,103.36644,338.08,0.4,0.45,2026-01-30,614,N,VIIRS,n,2.0NRT,300.76,5.99,D
4.66376,103.36556,342.45,0.4,0.45,2026-01-30,614,N,VIIRS,n,2.0NRT,297.42,4.53,D
5.37291,104.89502,328.37,0.48,0.4,2026-01-30,614,N,VIIRS,n,2.0NRT,291.4,2.86,D
5.5172,100.51116,328.75,0.61,0.53,2026-01-30,614,N,VIIRS,n,2.0NRT,298.2,2.98,D
-1.56974,127.43137,299.17,0.46,0.39,2026-01-30,1711,N,VIIRS,n,2.0NRT,270.12,0.92,N
-1.56911,127.42735,301.39,0.46,0.39,2026-01-30,1711,N,VIIRS,n,2.0NRT,270.55,0.92,N
-1.5655,127.4279,308.37,0.46,0.39,2026-01-30,1711,N,VIIRS,n,2.0NRT,272.94,0.92,N
-1.56189,127.42846,311.08,0.46,0.39,2026-01-30,1711,N,VIIRS,n,2.0NRT,274.32,1.87,N
-1.56126,127.42448,303.86,0.46,0.39,2026-01-30,1711,N,VIIRS,n,2.0NRT,274.29,1.77,N
-1.45924,127.4385,327.31,0.46,0.39,2026-01-30,1711,N,VIIRS,n,2.0NRT,291.7,7.56,N
-1.45863,127.43459,330.41,0.46,0.39,2026-01-30,1711,N,VIIRS,n,2.0NRT,292.85,7.56,N
-1.45503,127.43518,307.02,0.46,0.39,2026-01-30,1711,N,VIIRS,n,2.0NRT,290.83,2.23,N
-1.38487,122.48088,315.28,0.41,0.37,2026-01-30,1711,N,VIIRS,n,2.0NRT,291.33,1.81,N
-1.38143,122.48141,320.25,0.41,0.37,2026-01-30,1711,N,VIIRS,n,2.0NRT,292.1,2.33,N
1.51498,127.93958,297.76,0.45,0.39,2026-01-30,1711,N,VIIRS,n,2.0NRT,271.82,0.51,N
2.776,125.40708,306.46,0.38,0.36,2026-01-30,1711,N,VIIRS,n,2.0NRT,287.55,0.89,N
2.77931,125.40759,327.5,0.38,0.36,2026-01-30,1711,N,VIIRS,n,2.0NRT,287.21,0.89,N
4.9776,112.97678,347.87,0.66,0.73,2026-01-30,1711,N,VIIRS,n,2.0NRT,268.71,8.17,N
4.97846,112.97064,296.77,0.66,0.73,2026-01-30,1711,N,VIIRS,n,2.0NRT,271.54,8.17,N
5.42713,114.71211,308.98,0.51,0.66,2026-01-30,1711,N,VIIRS,n,2.0NRT,283.04,3.61,N
5.42778,114.70738,309.11,0.51,0.66,2026-01-30,1711,N,VIIRS,n,2.0NRT,282.68,3.61,N
-10.61472,123.32928,313.23,0.39,0.36,2026-01-30,1713,N,VIIRS,n,2.0NRT,293.12,1.88,N
-9.82305,130.27092,336.57,0.58,0.52,2026-01-30,1713,N,VIIRS,n,2.0NRT,283.26,4.72,N
-9.82233,130.26553,339.91,0.58,0.52,2026-01-30,1713,N,VIIRS,n,2.0NRT,283.53,6.95,N
-9.81818,130.27158,311.36,0.58,0.52,2026-01-30,1713,N,VIIRS,n,2.0NRT,282.38,4.72,N
-9.81746,130.2662,319.94,0.58,0.52,2026-01-30,1713,N,VIIRS,n,2.0NRT,281.69,6.95,N
-8.27638,123.50878,313.96,0.39,0.36,2026-01-30,1713,N,VIIRS,n,2.0NRT,287.65,3.25,N
-8.27582,123.5052,308.65,0.39,0.36,2026-01-30,1713,N,VIIRS,n,2.0NRT,285.69,5.07,N
-8.2736,123.51285,300.92,0.39,0.36,2026-01-30,1713,N,VIIRS,n,2.0NRT,287.13,3.25,N
-8.27304,123.50925,340.64,0.39,0.36,2026-01-30,1713,N,VIIRS,n,2.0NRT,291.15,3.25,N
-8.27248,123.50567,335.88,0.39,0.36,2026-01-30,1713,N,VIIRS,n,2.0NRT,291.03,5.07,N
-8.2697,123.50978,305.37,0.39,0.36,2026-01-30,1713,N,VIIRS,n,2.0NRT,287.81,0.51,N
-3.76419,115.4311,326.62,0.33,0.55,2026-01-30,1713,N,VIIRS,n,2.0NRT,288.71,2.17,N
-3.7591,115.43207,316.76,0.33,0.55,2026-01-30,1713,N,VIIRS,n,2.0NRT,288.3,1.07,N
-0.99787,134.02568,300.8,0.39,0.59,2026-01-30,1713,N,VIIRS,n,2.0NRT,279.26,0.72,N
0.47933,128.00346,299.87,0.46,0.39,2026-01-30,1713,N,VIIRS,n,2.0NRT,267.68,1.47,N
0.48563,127.98737,305.33,0.46,0.39,2026-01-30,1713,N,VIIRS,n,2.0NRT,269.54,1.59,N
0.48766,127.97472,298.99,0.46,0.39,2026-01-30,1713,N,VIIRS,n,2.0NRT,271.7,1.12,N
0.48995,127.9836,298.74,0.46,0.39,2026-01-30,1713,N,VIIRS,n,2.0NRT,267.59,0.82,N
0.50807,127.89348,296.83,0.46,0.39,2026-01-30,1713,N,VIIRS,n,2.0NRT,271.08,0.61,N
0.51103,127.89812,297.75,0.46,0.39,2026-01-30,1713,N,VIIRS,n,2.0NRT,270.58,0.41,N
0.51168,127.89404,296.87,0.46,0.39,2026-01-30,1713,N,VIIRS,n,2.0NRT,271.04,0.41,N
-0.2525,104.54689,302.62,0.4,0.45,2026-01-30,1851,N,VIIRS,n,2.0NRT,286.44,0.78,N
0.10012,103.3675,309.18,0.51,0.41,2026-01-30,1851,N,VIIRS,n,2.0NRT,289.84,1.24,N
0.10099,103.36658,303.29,0.51,0.41,2026-01-30,1851,N,VIIRS,n,2.0NRT,289.69,1,N
0.31288,103.00401,307.62,0.49,0.4,2026-01-30,1851,N,VIIRS,n,2.0NRT,291.75,1.09,N
0.60745,103.18533,307.81,0.49,0.4,2026-01-30,1851,N,VIIRS,n,2.0NRT,291.02,1.21,N
0.62401,103.20153,305.26,0.49,0.41,2026-01-30,1851,N,VIIRS,n,2.0NRT,291.44,1.22,N
0.77585,101.42798,303.85,0.41,0.37,2026-01-30,1851,N,VIIRS,n,2.0NRT,289.73,0.87,N
1.0149,103.96407,309.16,0.54,0.42,2026-01-30,1851,N,VIIRS,n,2.0NRT,291.17,1.59,N
1.08234,100.81559,304.19,0.4,0.37,2026-01-30,1851,N,VIIRS,n,2.0NRT,291.62,0.74,N
1.13286,102.85586,355.13,0.47,0.4,2026-01-30,1851,N,VIIRS,n,2.0NRT,297.23,16.23,N
1.1365,102.85644,344.6,0.47,0.4,2026-01-30,1851,N,VIIRS,n,2.0NRT,295.22,7.08,N
1.2613,101.13417,305.46,0.4,0.37,2026-01-30,1851,N,VIIRS,n,2.0NRT,292.04,1.16,N
1.27759,103.70353,306.38,0.52,0.41,2026-01-30,1851,N,VIIRS,n,2.0NRT,292.96,1.9,N
1.37482,100.52696,310.04,0.39,0.36,2026-01-30,1851,N,VIIRS,n,2.0NRT,290.28,0.79,N
1.37613,104.16119,328.47,0.55,0.42,2026-01-30,1851,N,VIIRS,n,2.0NRT,290.28,2.82,N
1.3766,104.1581,331.07,0.55,0.42,2026-01-30,1851,N,VIIRS,n,2.0NRT,290.34,2.31,N
1.3769,104.15628,310.12,0.55,0.42,2026-01-30,1851,N,VIIRS,n,2.0NRT,289.58,2.82,N
1.3774,104.15321,309.99,0.55,0.42,2026-01-30,1851,N,VIIRS,n,2.0NRT,289.59,2.31,N
1.3821,101.23025,299.21,0.4,0.37,2026-01-30,1851,N,VIIRS,n,2.0NRT,285.13,0.52,N
1.40023,97.34106,298.75,0.43,0.38,2026-01-30,1851,N,VIIRS,n,2.0NRT,253.02,0.79,N
1.58205,101.71164,317.6,0.42,0.37,2026-01-30,1851,N,VIIRS,n,2.0NRT,292.21,2.24,N
1.58549,101.71219,342.68,0.42,0.37,2026-01-30,1851,N,VIIRS,n,2.0NRT,305.42,27.39,N
1.58609,101.70846,317.03,0.42,0.37,2026-01-30,1851,N,VIIRS,n,2.0NRT,292.75,6.28,N
1.67227,101.47597,308.88,0.41,0.37,2026-01-30,1851,N,VIIRS,n,2.0NRT,292.7,0.99,N
1.67307,101.38257,318.74,0.41,0.37,2026-01-30,1851,N,VIIRS,n,2.0NRT,293.72,2.68,N
1.68836,104.16111,308.51,0.54,0.42,2026-01-30,1851,N,VIIRS,n,2.0NRT,290.09,1.88,N
1.69149,104.16661,341.32,0.54,0.42,2026-01-30,1851,N,VIIRS,n,2.0NRT,291.72,7.66,N
1.69184,104.16427,345.48,0.54,0.42,2026-01-30,1851,N,VIIRS,n,2.0NRT,291.21,9.25,N
1.69226,104.16173,316.37,0.54,0.42,2026-01-30,1851,N,VIIRS,n,2.0NRT,289.6,1.88,N
1.78754,103.22124,305.14,0.48,0.4,2026-01-30,1851,N,VIIRS,n,2.0NRT,287.47,0.87,N
1.80151,102.90285,325.64,0.46,0.39,2026-01-30,1851,N,VIIRS,n,2.0NRT,292.04,3.01,N
1.8189,103.2616,299.62,0.48,0.4,2026-01-30,1851,N,VIIRS,n,2.0NRT,283,0.41,N
1.82737,103.23199,297.91,0.48,0.4,2026-01-30,1851,N,VIIRS,n,2.0NRT,281.84,6.69,N
1.83037,103.23689,325.87,0.48,0.4,2026-01-30,1851,N,VIIRS,n,2.0NRT,283.9,6.69,N
1.83105,103.23257,339.88,0.48,0.4,2026-01-30,1851,N,VIIRS,n,2.0NRT,290.29,6.69,N
1.83405,103.23746,301.14,0.48,0.4,2026-01-30,1851,N,VIIRS,n,2.0NRT,282.96,1.37,N
1.83473,103.23315,315.99,0.48,0.4,2026-01-30,1851,N,VIIRS,n,2.0NRT,283.26,1.37,N
2.0265,102.70245,304.5,0.45,0.39,2026-01-30,1851,N,VIIRS,n,2.0NRT,291.27,0.72,N
2.02726,102.74413,306.33,0.45,0.39,2026-01-30,1851,N,VIIRS,n,2.0NRT,291.64,1.1,N
2.0279,102.74007,309.41,0.45,0.39,2026-01-30,1851,N,VIIRS,n,2.0NRT,291.82,1.1,N
2.0357,102.73714,302.76,0.45,0.39,2026-01-30,1851,N,VIIRS,n,2.0NRT,291.08,1.38,N
2.03704,102.74024,303.05,0.45,0.39,2026-01-30,1851,N,VIIRS,n,2.0NRT,291.02,0.68,N
2.54434,102.86994,303.2,0.45,0.39,2026-01-30,1851,N,VIIRS,n,2.0NRT,290.97,0.35,N
2.70464,101.57113,315.43,0.4,0.37,2026-01-30,1851,N,VIIRS,n,2.0NRT,289.58,1.54,N
2.70804,101.57167,315.47,0.4,0.37,2026-01-30,1851,N,VIIRS,n,2.0NRT,291.36,1.54,N
2.71427,101.57637,303.51,0.4,0.37,2026-01-30,1851,N,VIIRS,n,2.0NRT,291.73,0.9,N
2.7387,102.39205,304.49,0.43,0.38,2026-01-30,1851,N,VIIRS,n,2.0NRT,291.4,1.13,N
2.73903,102.39508,302.41,0.43,0.38,2026-01-30,1851,N,VIIRS,n,2.0NRT,291.11,1.04,N
3.27144,103.2497,318.17,0.46,0.39,2026-01-30,1851,N,VIIRS,n,2.0NRT,290.47,1.9,N
3.27212,103.24556,313.7,0.46,0.39,2026-01-30,1851,N,VIIRS,n,2.0NRT,290.19,1.72,N
3.27506,103.25027,319.24,0.46,0.39,2026-01-30,1851,N,VIIRS,n,2.0NRT,290.6,1.9,N
3.40427,102.28935,330.47,0.42,0.38,2026-01-30,1851,N,VIIRS,n,2.0NRT,291.86,3.68,N
3.40617,102.28963,304.39,0.42,0.38,2026-01-30,1851,N,VIIRS,n,2.0NRT,291.02,0.99,N
3.65543,103.13343,305.9,0.45,0.39,2026-01-30,1851,N,VIIRS,n,2.0NRT,291.13,0.69,N
3.7718,98.66748,307.46,0.4,0.37,2026-01-30,1851,N,VIIRS,n,2.0NRT,291.77,1.42,N
3.87034,108.18237,302.38,0.61,0.53,2026-01-30,1851,N,VIIRS,n,2.0NRT,288.01,1.27,N
3.87527,108.18318,306.93,0.61,0.53,2026-01-30,1851,N,VIIRS,n,2.0NRT,288.21,1.27,N
3.87927,108.18952,331.63,0.61,0.53,2026-01-30,1851,N,VIIRS,n,2.0NRT,288.32,3.8,N
3.8802,108.18402,317.47,0.61,0.53,2026-01-30,1851,N,VIIRS,n,2.0NRT,288.42,3.8,N
3.8842,108.19032,315.64,0.61,0.53,2026-01-30,1851,N,VIIRS,n,2.0NRT,287.76,3.8,N
4.00251,103.34408,305.37,0.46,0.39,2026-01-30,1851,N,VIIRS,n,2.0NRT,291.69,0.83,N
4.00612,103.34467,304.19,0.46,0.39,2026-01-30,1851,N,VIIRS,n,2.0NRT,293.14,1.27,N
4.02122,103.34284,312.39,0.46,0.39,2026-01-30,1851,N,VIIRS,n,2.0NRT,292.64,1.05,N
4.14526,105.1078,311.02,0.57,0.43,2026-01-30,1851,N,VIIRS,n,2.0NRT,291.46,1.88,N
4.29085,103.42652,302.57,0.46,0.39,2026-01-30,1851,N,VIIRS,n,2.0NRT,291.92,1.03,N
4.39113,102.64336,304.9,0.43,0.38,2026-01-30,1851,N,VIIRS,n,2.0NRT,290.16,0.43,N
4.5554,103.45616,324.81,0.46,0.39,2026-01-30,1851,N,VIIRS,n,2.0NRT,292.03,2.79,N
4.57476,103.45084,310.1,0.46,0.39,2026-01-30,1851,N,VIIRS,n,2.0NRT,291.81,0.98,N
4.66382,103.36348,306.1,0.45,0.39,2026-01-30,1851,N,VIIRS,n,2.0NRT,290.87,1.33,N
5.1396,103.103,303.67,0.44,0.38,2026-01-30,1851,N,VIIRS,n,2.0NRT,290.15,0.62,N
5.14748,101.04456,305.59,0.39,0.36,2026-01-30,1851,N,VIIRS,n,2.0NRT,291.46,0.69,N
5.41424,100.62132,305.4,0.38,0.36,2026-01-30,1851,N,VIIRS,n,2.0NRT,293.35,1.02,N
5.44837,105.37801,305.07,0.57,0.43,2026-01-30,1851,N,VIIRS,n,2.0NRT,290.93,0.94,N
5.58641,104.47321,312.58,0.5,0.41,2026-01-30,1851,N,VIIRS,n,2.0NRT,291.59,2.19,N
5.60521,100.74049,321.52,0.38,0.36,2026-01-30,1851,N,VIIRS,n,2.0NRT,292.5,1.89,N
5.64682,104.97914,316.94,0.53,0.42,2026-01-30,1851,N,VIIRS,n,2.0NRT,291.02,2.64,N
5.90039,100.67355,309.89,0.38,0.36,2026-01-30,1851,N,VIIRS,n,2.0NRT,292.02,0.58,N
-6.54813,108.09087,307.7,0.43,0.62,2026-01-30,1853,N,VIIRS,n,2.0NRT,285.96,0.88,N
-1.57391,103.68417,301.45,0.56,0.43,2026-01-30,1853,N,VIIRS,n,2.0NRT,289.25,0.89,N
-1.57164,103.68688,308.44,0.56,0.43,2026-01-30,1853,N,VIIRS,n,2.0NRT,289.38,2.18,N
-1.57071,103.68983,303.18,0.56,0.43,2026-01-30,1853,N,VIIRS,n,2.0NRT,289.34,1.58,N
-9.82433,130.26665,356.47,0.55,0.68,2026-01-31,410,N,VIIRS,l,2.0NRT,284.5,11.49,D
-9.81799,130.2659,347.87,0.55,0.68,2026-01-31,410,N,VIIRS,n,2.0NRT,283.79,9.46,D
-6.84369,139.59433,329.26,0.41,0.37,2026-01-31,410,N,VIIRS,n,2.0NRT,290.31,5.54,D
-6.61588,139.08109,348.25,0.42,0.38,2026-01-31,410,N,VIIRS,n,2.0NRT,297.09,12.85,D
-6.51092,139.18242,330.22,0.42,0.38,2026-01-31,410,N,VIIRS,n,2.0NRT,295.16,4.34,D
-6.47753,139.1543,345.69,0.42,0.38,2026-01-31,410,N,VIIRS,n,2.0NRT,295.56,8.46,D
-6.32136,138.97926,332.79,0.42,0.38,2026-01-31,410,N,VIIRS,l,2.0NRT,295.65,10.77,D
-6.30397,138.97667,339.72,0.42,0.38,2026-01-31,410,N,VIIRS,l,2.0NRT,297.09,22.28,D
-6.30233,138.97661,340.8,0.42,0.38,2026-01-31,410,N,VIIRS,l,2.0NRT,296.13,24.51,D
-6.26653,139.02589,334.55,0.42,0.38,2026-01-31,410,N,VIIRS,n,2.0NRT,297.32,5.25,D
-6.25485,139.19797,333.34,0.42,0.37,2026-01-31,410,N,VIIRS,n,2.0NRT,295.4,3.91,D
-6.20027,139.18602,330.66,0.42,0.37,2026-01-31,410,N,VIIRS,n,2.0NRT,295.59,4.85,D
-4.43629,135.49272,330.17,0.41,0.45,2026-01-31,410,N,VIIRS,n,2.0NRT,297.13,3.73,D
-2.44382,133.13071,354.54,0.55,0.51,2026-01-31,410,N,VIIRS,n,2.0NRT,276.26,23.47,D
-0.87208,131.26743,327,0.35,0.57,2026-01-31,412,N,VIIRS,n,2.0NRT,289.16,2.25,D
5.99169,125.09423,356.17,0.71,0.75,2026-01-31,414,N,VIIRS,n,2.0NRT,281.58,23.06,D
5.99285,125.10045,341.52,0.7,0.75,2026-01-31,414,N,VIIRS,n,2.0NRT,280.56,23.06,D
5.99346,125.09617,357.48,0.71,0.75,2026-01-31,414,N,VIIRS,l,2.0NRT,282.44,23.77,D
5.99459,125.10246,331.04,0.71,0.75,2026-01-31,414,N,VIIRS,n,2.0NRT,280.4,29.52,D
5.99864,125.09315,338.14,0.71,0.75,2026-01-31,414,N,VIIRS,n,2.0NRT,281.98,6.54,D
5.99979,125.09934,337.71,0.7,0.75,2026-01-31,414,N,VIIRS,n,2.0NRT,281.55,6.54,D
-9.24884,125.42934,336.03,0.35,0.57,2026-01-31,550,N,VIIRS,n,2.0NRT,297.11,4.63,D
-8.80825,120.563,334.98,0.52,0.41,2026-01-31,550,N,VIIRS,n,2.0NRT,296.38,5.34,D
